text,rate,number,rank,inform_tip 
高卢勇士之大战罗马,,(少于10人评分),,"
1话 / 1989年10月4日 / Philippe Grimond "
四驱小子,7.0,(287人评分),1901,"
25话 / 1989年10月3日 / 徳田ザウルス "
桃太郎传说,6.9,(20人评分),,"
51话 / 1989年10月2日 / さくまあきら "
パラソルヘンべえ,,,,"
200话 / 1989-10-02 "
无限地带23 PART III,6.0,(48人评分),,"
2话 / 1989年9月28日 / 荒牧伸志 "
まんだら屋の良太 丸鬼谷温泉艶笑騒動譚,,(少于10人评分),,"
1话 / 1989/09/25 / 青木雄三 / 畑中純 / 小田仁 "
绿山高校甲子园編,,,,"
10话 / 1989年9月25日 "
强殖装甲凯普 OVA,,(少于10人评分),,"
6话 / 1989年9月25日 / 石黒光一 / 大森英敏 "
X战警：幻影猫,,,,"
1话 / 1989-09-16 "
超音战士Borgman 最后一战,,(少于10人评分),,"
1话 / 1989-09-16 / 根岸弘 "
巴欧来访者,6.3,(38人评分),,"
1话 / 1989年9月16日 / 荒木飛呂彦 "
学园双娇娃,,(少于10人评分),,"
2话 / 1989-09-15 "
塞尔达传说,,,,"
13话 / 1989年9月8日 "
奶油柠檬 计奈惠特别篇 魔道都市阿斯塔楼托,,(少于10人评分),,"
1话 / 1989/09/01 "
天使特警,6.4,(25人评分),,"
6话 / 1989年9月1日 / 板野一郎 "
手冢治虫物语 我的孙悟空,,(少于10人评分),,"
1话 / 1989年8月27日 / りんたろう丶 波多正美 / 手塚治虫 "
干劲满满,,(少于10人评分),,"
3话 / 1989年8月25日 "
シンデレラ・エクスプレス,,(少于10人评分),,"
1话 / 1989/08/16 / 森星輝 / 弓月光 / 谷口守泰 "
祖先大人万万岁,7.8,(113人评分),592,"
6话 / 1989年8月5日 "
真魔神英雄传 魔神山篇,6.9,(43人评分),,"
2话 / 1989-08-05 "
魔女宅急便,7.7,(1964人评分),411,"
1话 / 1989年7月29日 / 宮崎駿 / 角野栄子 / 近藤勝也 "
极黑之翼,6.1,(38人评分),,"
1话 / 1989-07-25 "
ARIEL,,(少于10人评分),,"
4话 / 1989年7月21日 / 笹本祐一 / 靏山修 "
赤牙,,(少于10人评分),,"
5话 / 1989年7月16日 "
龙珠Z 热血热斗,6.4,(58人评分),2690,"
1989年7月15日 / 鳥山明 "
小尼莫梦乡历险记,,(少于10人评分),,"
1989-7-15(日本) / 1992-7-24(美國) / 波多正美 / William T. Hurtz "
衣食住行,,(少于10人评分),,"
1989-07-15 / 尼克·帕克Nick Park "
龙珠Z 热血热斗,6.4,(58人评分),2690,"
1989年7月15日 / 鳥山明 "
青春的餐桌,,,,"
25话 / 1989年7月5日 "
森林好小子,,(少于10人评分),,"
2话 / 1989-07-01 "
力王 等括地狱,,(少于10人评分),,"
1话 / 1989-06-25 / 出崎哲 / 鷹匠政彦、猿渡哲也 "
城市猎人 爱与宿命的连发枪,7.4,(12人评分),,"
1989年6月17日 "
风魔小次郎,,(少于10人评分),,"
12话 / 1989年6月1日 / 车田正美 "
探险物语,,(少于10人评分),,"
2话 / 1989年5月26日 "
Beat Shot!!,,(少于10人评分),,"
1话 / 1989年5月25日 "
魔神坛斗士 外传,6.8,(18人评分),,"
2话 / 1989年4月30日 "
妙龄女大亨,6.0,(10人评分),,"
3话 / 1989年4月28日 "
侯爵,,(少于10人评分),,"
1989-04-26 / Henri Xhonneux "
龙珠Z,8.0,(1031人评分),197,"
291话 / 1989年4月26日 / 鳥山明 / 中鶴勝祥 "
朱鹭色怪魔,,(少于10人评分),,"
4话 / 1989/04/20 / 鈴宮和由 / 鈴宮和由 / 的場敦 "
GO! レスラー軍団,,,,"
21话 / 1989-4-18 "
妖魔 OVA,5.3,(15人评分),,"
2话 / 1989年4月15日 / 楠桂 "
乱马1/2,7.6,(750人评分),575,"
18话 / 1989年4月15日 / 芝山努 / 中嶋敦子 "
恶魔小子,,,,"
42话 / 1989-04-15 "
迷宫物语,7.3,(136人评分),1332,"
3话 / 1989年4月15日 "
ビリ犬なんでも商会,,,,"
22话 / 1989年4月10日 "
新仙魔大战,,(少于10人评分),,"
72话 / 1989年4月9日 "
青色杜马,7.3,(32人评分),,"
39话 / 1989年4月7日 / 手塚治虫 "
魔动王,7.2,(565人评分),1435,"
41话 / 1989年4月7日 / 矢立肇、広井王子（連載誌：『てれびくん』） "
天空战记,7.5,(214人评分),892,"
38话 / 1989年4月6日 / 美原轟（原案） "
福星鸭小子,,,,"
52话 / 1989年4月3日 "
福星鸭小子,,,,"
52话 / 1989年4月3日 "
童梦魔球,,(少于10人评分),,"
49话 / 1989-04-02 "
漫画 江戸艶[えろ]ばなし,,(少于10人评分),,"
5话 / 1989年4月1日 "
鲁邦三世：拜拜了自由女神·危机一刻,7.0,(32人评分),,"
1话 / 1989年4月1日 "
机动战士高达0080 口袋里的战争,8.4,(1314人评分),44,"
6话 / 1989年3月25日 / 高山文彦 / 矢立肇、富野由悠季 / 美樹本晴彦 "
华星夜曲,,(少于10人评分),,"
4话 / 1989年03月25日 / 出崎統 "
银河女战士 地球章,,(少于10人评分),,"
1话 / 1989年3月21日 "
圣斗士星矢 最终圣战的战士们,6.1,(63人评分),3235,"
1989年3月18日 "
おそ松くん スイカの星からこんにちはザンス!,,,,"
1989年3月18日 "
ヤンキー烈風隊,,,,"
6话 / 1989/03/17 / 今沢哲男 / もとはしまさひで "
宇宙皇子 地上篇,,(少于10人评分),,"
1989年3月11日 "
兽神雷牙,,(少于10人评分),,"
43话 / 1989年3月11日 / 永井豪 "
大雄的日本诞生,7.5,(147人评分),943,"
1话 / 1989年3月11日 "
哆啦美与迷你哆啦SOS,7.4,(16人评分),,"
1989年3月11日 "
金星战记,6.6,(23人评分),,"
1989年3月11日 "
五星物语 剧场版,7.7,(338人评分),488,"
1989年3月11日 / やまざきかずお / 永野護 "
救难小福星,,(少于10人评分),,"
65话 / 1989年3月4日 "
双星记,,,,"
1话 / 1989-03-03 "
骑乘挑战,7.2,(99人评分),1375,"
1话 / 1989年2月22日 "
橙路 OVA,7.4,(27人评分),,"
8话 / 1989年2月15日 / 中村孝一郎・紅優（89）、吉永尚之・もりたけし（91） / まつもと泉 / 高田明美、青嶋克己（91） "
宇宙先锋 OVA,,(少于10人评分),,"
2话 / 1989-02-05 "
午夜之眼,6.0,(36人评分),,"
2话 / 1989年1月27日 "
TWIN,,(少于10人评分),,"
1话 / 1989年1月24日 / 関田修 / 六田登 / 二宮常雄 "
彼得潘的冒险,,(少于10人评分),,"
41话 / 1989年1月15日 "
天才少爷,,,,"
164话 / 1989年1月14日 / やすみ哲夫 / 藤田宗克 "
虚无战史,,(少于10人评分),,"
6话 / 1989年1月10日 / 石川賢 "
妖精王,,(少于10人评分),,"
1话 / 1988-12-21 / 山田勝久 "
小企鹅乐乐历险记,,,,"
1988年12月21日 / Геннадий Сокольский / 吉田健次郎 "
宇宙家族卡宾逊,,(少于10人评分),,"
1话 / 1988-12-21 / 矢吹公郎 "
がんばれ! 盲導犬サーブ,,,,"
1988-12-18 "
疾风男儿,,,,"
1话 / 1988年12月16日 "
神州魑魅变,,(少于10人评分),,"
4话 / 1988-12-10 / 出崎哲 / 谷恒生 "
GUY,6.3,(12人评分),,"
2话 / 1988年12月6日 "
1磅的福音,6.3,(16人评分),,"
1话 / 1988-12-02 "
冥王计划志雷马,6.6,(132人评分),2754,"
4话 / 1988年11月26日 "
机甲猎兵迈罗林克,7.2,(34人评分),,"
12话 / 1988年11月21日 / 神田武幸 / 高橋良輔 / 谷口守泰 "
奥丽华历险记,,(少于10人评分),,"
1988年11月18日 / George Scribner "
史前期的大陆,,(少于10人评分),,"
1988-11-18 "
银河女战士 宇宙章3,,(少于10人评分),,"
1话 / 1988年11月2日 "
龙世纪,,(少于10人评分),,"
2话 / 1988-10-26 / 福本潔 "
星船伞兵,5.8,(14人评分),,"
6话 / 1988年10月25日 / ロバート・A・ハインライン "
海底小精灵 第四季,,,,"
13话 / 1988-10-24 "
名门！第三棒球队,,(少于10人评分),,"
40话 / 1988年10月22日 "
奶油柠檬 亚美・后来,7.3,(11人评分),,"
4话 / 1988/10/21 "
美味大挑战,,,,"
136话 / 1988年10月17日 / 竹内啓雄 / 雁屋哲・花咲アキラ / 河南正昭 "
甜蜜小天使,,,,"
61话 / 1988年10月9日 "
橙路 再回到往日,8.1,(46人评分),,"
1988年10月8日 / 望月智充 / まつもと泉 "
梦中的少尉鼠,,,,"
13话 / 1988-10-7 "
飞跃巅峰 科学讲座,6.6,(14人评分),,"
6话 / 1988年10月7日 "
飞跃巅峰！,8.3,(1590人评分),92,"
6话 / 1988年10月7日 / 庵野秀明 / 岡田斗司夫 "
恶魔的新娘 兰之组曲,5.5,(23人评分),,"
1话 / 1988年10月5日 / 池田悦子 "
魔界都市〈新宿〉,5.6,(30人评分),,"
1话 / 1988年10月5日 "
面包超人,,(少于10人评分),,"
1988年10月3日 "
新格林名作剧场,,(少于10人评分),,"
23话 / 1988年10月2日 "
阳光普照！ 霞的梦中有你在,,(少于10人评分),,"
1988年10月1日 / 小熊公晴 / あだち充 "
小助与力丸之高平岛的龙,,(少于10人评分),,"
1话 / 1988年9月23日 / 芦田豊雄 "
ドキドキ学園 決戦!!妖奇大魔城,,(少于10人评分),,"
1话 / 1988年09月20日 "
火の雨がふる,,(少于10人评分),,"
1988年9月15日 "
小熊维尼历险记,6.9,(56人评分),1789,"
83话 / 1988-09-10 "
現世守護神 ぴーひょろ一家,,,,"
3话 / 1988年9月1日 "
晴天小猪,,(少于10人评分),,"
1988年8月23日 / 平田敏夫 / 矢玉四郎 "
风之又三郎,,(少于10人评分),,"
1话 / 1988-08-20 / 宮沢賢治 "
独角鲸落难记,,,,"
1话 / 1988-08-12 "
夏服の少女たち,,(少于10人评分),,"
1话 / 1988年8月7日 "
爱丽丝,,(少于10人评分),,"
1988-08-03 / Jan Švankmajer "
锡铁小兵,5.5,(22人评分),,"
1话 / 1988年8月2日 / 约翰·拉塞特 "
遠山桜宇宙帖・奴の名はゴールド,,(少于10人评分),,"
1话 / 1988年7月26日 "
猫怪麦克,,,,"
2话 / 1988-07-25 "
魁!!男塾劇場版,,(少于10人评分),,"
1988-07-23 / 宫下あきら "
圣斗士星矢 真红少年传说,6.3,(71人评分),2949,"
1988年7月23日 "
吸血姬美夕 OVA,7.4,(129人评分),1084,"
4话 / 1988年7月21日 / 垣野内成美 "
白旗の少女 琉子,,,,"
1988-07-21 "
阿基拉,7.9,(1093人评分),335,"
1话 / 1988年7月16日 / 大友克洋 "
ビリ犬,,,,"
32话 / 1988-7-11  "
龙珠 摩诃不可思议的冒险,6.3,(52人评分),2677,"
1988年7月9日 / 鳥山明 "
功夫小子,6.6,(29人评分),,"
20话 / 1988年7月2日 / 大庭寿太郎 / 前川たけし / 大貫健一 "
东京风云,5.0,(11人评分),,"
1话 / 1988年6月25日 "
くりいむレモンPart.0,,(少于10人评分),,"
1话 / 1988-06-21 "
赤色光弹 歌姫夜曲,,(少于10人评分),,"
1话 / 1988年6月21日 "
A子计划3 灰姑娘狂想曲,5.8,(13人评分),,"
1话 / 1988年6月21日 "
种树的牧羊人,8.4,(20人评分),,"
1话 / 1988-06-11 "
六神合体·十七岁的传说,,(少于10人评分),,"
1话 / 1988-06-05 / 飯島正勝 / 横山光輝 藤川桂介 / 本橋秀之 "
学园便利屋,,(少于10人评分),,"
1话 / 1988/06/05 / 片山愁 / 片山愁 "
特搜机动队,,(少于10人评分),,"
4话 / 1988年5月27日 "
巴鲁迪斯 缇娅的光辉,6.2,(44人评分),,"
1话 / 1988年5月25日 / ふるたしょうじ "
艶笑日本昔ばなし,,(少于10人评分),,"
1话 / 1988年5月25日 "
俏淑女小玲,,,,"
36话 / 1988年5月12日 / 英洋子 / 越智一裕 "
学园源氏物语 裸之阿源,,(少于10人评分),,"
1话 / 1988-04-30 "
魔神坛斗士,7.5,(398人评分),912,"
39话 / 1988年4月30日 / 池田成、浜津守 / 矢立肇 / 塩山紀生 "
孔雀王 OVA,6.2,(14人评分),,"
3话 / 1988年4月29日 "
飞飞鼠,,,,"
21话 / 1988-4-27 "
蓮如物語,,,,"
1988-04-25 "
机动警察 EARLY DAYS,7.7,(192人评分),576,"
7话 / 1988年4月25日 / 押井守(1-6)、吉永尚之(7) / ヘッドギア "
苹果核战记 OVA,6.4,(35人评分),,"
1话 / 1988年4月21日 / 片山一良 / 士郎正宗 / 洞沢由美子 "
萤火虫之墓,7.8,(1772人评分),418,"
1话 / 1988年4月16日 / 野坂昭如 "
龙猫,8.2,(3708人评分),95,"
1话 / 1988年4月16日 / 宮崎駿 "
魔神英雄传,7.5,(1056人评分),744,"
45话 / 1988年4月15日 / 井内秀治 / 矢立肇 / 芦田豊雄 "
猫怪麦克,8.0,(68人评分),477,"
45话 / 1988-04-15 / 小林まこと "
超音战士,6.8,(21人评分),,"
35话 / 1988年4月13日 "
变形金刚：隐者战士,,(少于10人评分),,"
47话 / 1988-04-12 "
新球场小神将,,,,"
10话 / 1988-4-11 "
昆虫战士,,,,"
12话 / 1988年4月9日 "
倒霉狗,,,,"
54话 / 1988年4月5日 "
ドクター秩父山,,(少于10人评分),,"
2话 / 1988年4月3日 / アミノテツロー / 田中圭一 "
城市猎人2,7.5,(28人评分),,"
63话 / 1988年4月2日 "
奇天烈大百科,6.7,(14人评分),,"
331话 / 1988年3月27日 "
我们的麦当娜,,(少于10人评分),,"
2话 / 1988-03-25 "
山水情,8.3,(209人评分),162,"
1988-03-21 / 特伟、马克宣 / 吴山明 "
森林好小子,7.6,(144人评分),819,"
24话 / 1988年3月14日 / 小林治 / 佐藤正(集英社「週刊少年ジャンプ」連載) / 山田みちしろ "
大雄的平行西游记,7.1,(135人评分),1721,"
1988年3月12日 "
超能力魔美 星空的跳舞娃娃,,(少于10人评分),,"
1988年3月12日 "
机动战士高达 逆袭的夏亚,8.3,(917人评分),88,"
1988年3月12日 / 富野由悠季 / 富野由悠季 / 北爪宏幸 "
圣斗士星矢 神与神的激战,6.0,(61人评分),3301,"
1988年3月12日 "
ウルトラB ブラックホールからの独裁者B・B!!,,,,"
1988-03-12 "
港灯物语,,(少于10人评分),,"
1话 / 1988年3月11日 / 高橋資祐 "
极速悍将,,(少于10人评分),,"
31话 / 1988年3月9日 "
つるピカハゲ丸くん,,,,"
59话 / 1988-3-3 "
XANADU ~屠龙勇者传说~,,(少于10人评分),,"
1话 / 1988/03/01 "
魁!!男塾,,(少于10人评分),,"
34话 / 1988年2月25日 "
圣战士登拜因 OVA,5.4,(25人评分),,"
3话 / 1988年02月25日 "
龙之天堂,5.8,(11人评分),,"
1话 / 1988年2月25日 / 小林誠 / 平野俊弘 "
沙罗曼蛇,,(少于10人评分),,"
3话 / 1988年2月25日 "
装甲骑兵 红肩队档案：野心的根源,7.8,(59人评分),752,"
1话 / 1988年2月20日 / 高橋良輔 / 高橋良輔 / 塩山紀生 "
森林传说,,(少于10人评分),,"
1988年2月13日 "
阿松,,(少于10人评分),,"
86话 / 1988年2月13日 "
ハイスクールAGENT 諜報員,,(少于10人评分),,"
2话 / 1988/02/12 / 坂田純一 / 谷村ひとし / つかさ匡 "
鬼太郎 地狱篇,,,,"
7话 / 1988年2月8日 "
银河英雄传说 我的征途是星辰大海,7.9,(86人评分),542,"
1988年2月6日 / 石黒昇 / 田中芳樹 "
福星小子 完结篇,6.8,(15人评分),,"
1988年2月6日 / 出崎哲 / 高橋留美子 "
恐怖人间：最终教师,4.6,(13人评分),,"
1话 / 1988-02-06 / 芦田丰雄 / 山本貴嗣 "
相聚一刻 完结篇,7.1,(30人评分),,"
1988年2月6日 / 望月智充 / 高橋留美子 "
Leina 剑狼传说,,(少于10人评分),,"
3话 / 1988年2月5日 "
甘达星人,,(少于10人评分),,"
1988-01-28 / 阿内·拉鲁 "
小公子西迪,,(少于10人评分),,"
43话 / 1988年1月10日 "
银河英雄传说,8.8,(830人评分),15,"
110话 / 1988年1月8日 / 田中芳樹 / 本木久年(1期)、久米一成(2期)、清水恵蔵(3期～) "
圣艾尔摩 光之来访者,,(少于10人评分),,"
1话 / 1987年12月31日 "
银河女警花 OVA,,(少于10人评分),,"
10话 / 1987年12月27日 "
斗士之传说,,(少于10人评分),,"
1话 / 1987年12月21日 / 石井輝男、山田勝久 / 大竹オサム "
かってにシロクマ,,(少于10人评分),,"
1话 / 1987年12月21日 / 笹川ひろし / 相原コージ "
紫式部 源氏物語,6.2,(15人评分),,"
1987年12月19日 "
鲁邦三世：风魔家族的阴谋,7.1,(33人评分),,"
1987年12月18日 "
极品男孩,6.7,(48人评分),,"
1话 / 1987年12月16日 "
早安 阿尔蒂亚,6.1,(12人评分),,"
1话 / 1987年12月16日 / BlackPoint（夢元社刊「C-LIVE1」掲載） / 菊池道隆 "
MADOX-01,4.9,(17人评分),,"
1话 / 1987年12月15日 / 田村英樹 "
忍者神龟,7.0,(304人评分),1825,"
193话 / 1987年12月14日 "
勝利投手,,(少于10人评分),,"
1话 / 1987/12/11 / 芝田浩樹 / 梅田香子 "
大魔兽激斗 钢之鬼,5.2,(18人评分),,"
1话 / 1987年12月10日 / 平野俊貴 / 恩田尚之 "
真魔神传,6.1,(20人评分),,"
1话 / 1987年12月10日 "
传奇拍档,,(少于10人评分),,"
1话 / 1987年12月1日 / 平林淳丶 渡部英雄 / モンキー・パンチ / モンキー・パンチ "
魔境外传Le Deus,,(少于10人评分),,"
1话 / 1987年12月1日 "
迷之装甲 莱加夏姆,,(少于10人评分),,"
1话 / 1987年11月28日 / 北爪宏幸 / 山下明彦、山形厚史 "
ミルクハウス・ドリーミング 愛の四季,,(少于10人评分),,"
1话 / 1987年11月28日 "
ピンクのカーテン,,(少于10人评分),,"
1话 / 1987年11月25日 "
蟑螂的黄昏,,(少于10人评分),,"
1987-11-21 "
银河女战士2 DESTRUCTION,,(少于10人评分),,"
1话 / 1987年11月21日 / 柿沼秀樹 "
风与木之诗,7.1,(98人评分),1613,"
1话 / 1987年11月6日 / 安彦良和 / 竹宮惠子 "
幽灵电车,,(少于10人评分),,"
1话 / 1987年11月6日 / りんたろう / 山野浩一 "
恶魔人 诞生篇,6.9,(92人评分),1970,"
1话 / 1987年11月1日 "
血祭武士,,(少于10人评分),,"
1话 / 1987-11-01 / やまざきかずお "
格林童话剧场,,(少于10人评分),,"
24话 / 1987年10月21日 "
新小甜甜,,(少于10人评分),,"
21话 / 1987年10月21日 / 英洋子 / 越智一裕 "
瞳孔中的少年 十五少年漂流记,,(少于10人评分),,"
1话 / 1987年10月19日 "
ついでにとんちんかん,,,,"
43话 / 1987年10月17日 "
假面忍者 赤影,,(少于10人评分),,"
22话 / 1987年10月13日 / 横山光輝 / 金山明博 "
漫画日本经济入门,,,,"
25话 / 1987-10-13 / 石ノ森章太郎 "
仙魔大战,,,,"
75话 / 1987年10月11日 "
三个火枪手,7.7,(53人评分),860,"
52话 / 1987年10月9日 "
妙手小厨师,7.7,(27人评分),,"
99话 / 1987年10月8日 / 今川泰宏 / 寺沢大介 "
狗仔爷爷,,,,"
50话 / 1987年10月4日 / 田河水泡 "
TO-Y,6.0,(10人评分),,"
1话 / 1987年10月1日 / 浜津守 / 上條淳士 "
柠檬天使,6.7,(10人评分),,"
37话 / 1987年10月1日 "
破邪大星弹劾凰,6.5,(49人评分),,"
3话 / 1987年9月28日 / 平野俊弘 "
螺旋地带,,(少于10人评分),,"
65话 / 1987-09-21 "
